Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-ehealth-patient-contactnote.json	1479	7	0	15	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	39	108	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-patient.json	9212	7	0	49	0	0	0	0	0	42	0	0	1	0	0	0	0	1	0	0	396	640	0	1	0	13	0	2
fsh-generated/resources/StructureDefinition-ehealth-performer.json	1598	7	0	14	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	40	151	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-performing-organization.json	1591	7	0	9	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	39	112	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-period.json	1455	7	0	14	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	38	111	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-plandefinition.json	6592	8	0	41	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	252	514	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ehealth-practitioner.json	1852	7	0	26	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	102	305	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ehealth-practitionerrole.json	1529	6	0	19	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	92	210	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-predecessor.json	1370	7	0	17	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	54	217	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-priority.json	1356	7	0	14	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	38	118	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-provenance-dateTimeOfReusedEntity.json	1465	7	0	14	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	43	112	0	0	0	1	0	0
